paper_table,item,metric,statistic,display_cell_id,unique_measurement_id,paper_value,native_reproduced_value,status,paper_result_credit
Table 9 per-competition medals,statoil-iceberg-classifier-challenge,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/statoil-iceberg-classifier-challenge/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/statoil-iceberg-classifier-challenge/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,jigsaw-unintended-bias-in-toxicity-classification,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/jigsaw-unintended-bias-in-toxicity-classification/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/jigsaw-unintended-bias-in-toxicity-classification/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,jigsaw-unintended-bias-in-toxicity-classification,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/jigsaw-unintended-bias-in-toxicity-classification/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/jigsaw-unintended-bias-in-toxicity-classification/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,jigsaw-unintended-bias-in-toxicity-classification,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/jigsaw-unintended-bias-in-toxicity-classification/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/jigsaw-unintended-bias-in-toxicity-classification/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,jigsaw-unintended-bias-in-toxicity-classification,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/jigsaw-unintended-bias-in-toxicity-classification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/jigsaw-unintended-bias-in-toxicity-classification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tgs-salt-identification-challenge,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/tgs-salt-identification-challenge/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/tgs-salt-identification-challenge/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tgs-salt-identification-challenge,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/tgs-salt-identification-challenge/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/tgs-salt-identification-challenge/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tgs-salt-identification-challenge,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/tgs-salt-identification-challenge/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/tgs-salt-identification-challenge/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,tgs-salt-identification-challenge,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/tgs-salt-identification-challenge/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/tgs-salt-identification-challenge/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,bms-molecular-translation,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/bms-molecular-translation/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/bms-molecular-translation/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,bms-molecular-translation,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/bms-molecular-translation/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/bms-molecular-translation/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,bms-molecular-translation,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/bms-molecular-translation/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/bms-molecular-translation/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,bms-molecular-translation,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/bms-molecular-translation/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/bms-molecular-translation/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,billion-word-imputation,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/billion-word-imputation/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/billion-word-imputation/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,billion-word-imputation,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/billion-word-imputation/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/billion-word-imputation/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,billion-word-imputation,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/billion-word-imputation/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/billion-word-imputation/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,billion-word-imputation,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/billion-word-imputation/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/billion-word-imputation/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,smartphone-decimeter-2022,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/smartphone-decimeter-2022/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/smartphone-decimeter-2022/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,smartphone-decimeter-2022,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/smartphone-decimeter-2022/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/smartphone-decimeter-2022/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,smartphone-decimeter-2022,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/smartphone-decimeter-2022/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/smartphone-decimeter-2022/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,smartphone-decimeter-2022,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/smartphone-decimeter-2022/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/smartphone-decimeter-2022/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,facebook-recruiting-iii-keyword-extraction,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/facebook-recruiting-iii-keyword-extraction/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/facebook-recruiting-iii-keyword-extraction/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,facebook-recruiting-iii-keyword-extraction,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/facebook-recruiting-iii-keyword-extraction/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/facebook-recruiting-iii-keyword-extraction/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,facebook-recruiting-iii-keyword-extraction,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/facebook-recruiting-iii-keyword-extraction/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/facebook-recruiting-iii-keyword-extraction/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,facebook-recruiting-iii-keyword-extraction,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/facebook-recruiting-iii-keyword-extraction/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/facebook-recruiting-iii-keyword-extraction/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,rsna-breast-cancer-detection,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/rsna-breast-cancer-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/rsna-breast-cancer-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,rsna-breast-cancer-detection,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/rsna-breast-cancer-detection/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/rsna-breast-cancer-detection/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,rsna-breast-cancer-detection,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/rsna-breast-cancer-detection/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/rsna-breast-cancer-detection/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,rsna-breast-cancer-detection,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/rsna-breast-cancer-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/rsna-breast-cancer-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,icecube-neutrinos-in-deep-ice,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/icecube-neutrinos-in-deep-ice/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/icecube-neutrinos-in-deep-ice/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,icecube-neutrinos-in-deep-ice,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/icecube-neutrinos-in-deep-ice/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/icecube-neutrinos-in-deep-ice/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,icecube-neutrinos-in-deep-ice,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/icecube-neutrinos-in-deep-ice/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/icecube-neutrinos-in-deep-ice/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,icecube-neutrinos-in-deep-ice,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/icecube-neutrinos-in-deep-ice/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/icecube-neutrinos-in-deep-ice/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,ventilator-pressure-prediction,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/ventilator-pressure-prediction/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/ventilator-pressure-prediction/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,ventilator-pressure-prediction,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/ventilator-pressure-prediction/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/ventilator-pressure-prediction/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,ventilator-pressure-prediction,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/ventilator-pressure-prediction/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/ventilator-pressure-prediction/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,ventilator-pressure-prediction,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/ventilator-pressure-prediction/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/ventilator-pressure-prediction/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,nfl-player-contact-detection,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/nfl-player-contact-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/nfl-player-contact-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,nfl-player-contact-detection,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/nfl-player-contact-detection/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/nfl-player-contact-detection/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,nfl-player-contact-detection,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/nfl-player-contact-detection/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/nfl-player-contact-detection/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,nfl-player-contact-detection,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/nfl-player-contact-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/nfl-player-contact-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,siim-covid19-detection,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/siim-covid19-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/siim-covid19-detection/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,siim-covid19-detection,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/siim-covid19-detection/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/siim-covid19-detection/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,siim-covid19-detection,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/siim-covid19-detection/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/siim-covid19-detection/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,siim-covid19-detection,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/siim-covid19-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/siim-covid19-detection/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,hubmap-kidney-segmentation,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/hubmap-kidney-segmentation/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/hubmap-kidney-segmentation/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,hubmap-kidney-segmentation,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/hubmap-kidney-segmentation/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/hubmap-kidney-segmentation/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,hubmap-kidney-segmentation,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/hubmap-kidney-segmentation/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/hubmap-kidney-segmentation/R&D-Agent/GPT-5/medals_across_three_runs,3,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,hubmap-kidney-segmentation,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/hubmap-kidney-segmentation/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/hubmap-kidney-segmentation/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,2,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,hms-harmful-brain-activity-classification,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/hms-harmful-brain-activity-classification/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/hms-harmful-brain-activity-classification/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,hms-harmful-brain-activity-classification,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/hms-harmful-brain-activity-classification/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/hms-harmful-brain-activity-classification/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,hms-harmful-brain-activity-classification,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/hms-harmful-brain-activity-classification/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/hms-harmful-brain-activity-classification/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,hms-harmful-brain-activity-classification,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/hms-harmful-brain-activity-classification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/hms-harmful-brain-activity-classification/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,AI4Code,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/AI4Code/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/AI4Code/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,AI4Code,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/AI4Code/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/AI4Code/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,AI4Code,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/AI4Code/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/AI4Code/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,AI4Code,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/AI4Code/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/AI4Code/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,chaii-hindi-and-tamil-question-answering,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/chaii-hindi-and-tamil-question-answering/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/chaii-hindi-and-tamil-question-answering/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,chaii-hindi-and-tamil-question-answering,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/chaii-hindi-and-tamil-question-answering/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/chaii-hindi-and-tamil-question-answering/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,chaii-hindi-and-tamil-question-answering,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/chaii-hindi-and-tamil-question-answering/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/chaii-hindi-and-tamil-question-answering/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,chaii-hindi-and-tamil-question-answering,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/chaii-hindi-and-tamil-question-answering/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/chaii-hindi-and-tamil-question-answering/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,petfinder-pawpularity-score,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/petfinder-pawpularity-score/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/petfinder-pawpularity-score/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,petfinder-pawpularity-score,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/petfinder-pawpularity-score/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/petfinder-pawpularity-score/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,petfinder-pawpularity-score,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/petfinder-pawpularity-score/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/petfinder-pawpularity-score/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,petfinder-pawpularity-score,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/petfinder-pawpularity-score/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/petfinder-pawpularity-score/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,multi-modal-gesture-recognition,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/multi-modal-gesture-recognition/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/multi-modal-gesture-recognition/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,multi-modal-gesture-recognition,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/multi-modal-gesture-recognition/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/multi-modal-gesture-recognition/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,multi-modal-gesture-recognition,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/multi-modal-gesture-recognition/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/multi-modal-gesture-recognition/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,multi-modal-gesture-recognition,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/multi-modal-gesture-recognition/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/multi-modal-gesture-recognition/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,new-york-city-taxi-fare-prediction,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/new-york-city-taxi-fare-prediction/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/new-york-city-taxi-fare-prediction/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,new-york-city-taxi-fare-prediction,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/new-york-city-taxi-fare-prediction/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/new-york-city-taxi-fare-prediction/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,new-york-city-taxi-fare-prediction,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/new-york-city-taxi-fare-prediction/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/new-york-city-taxi-fare-prediction/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,new-york-city-taxi-fare-prediction,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/new-york-city-taxi-fare-prediction/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/new-york-city-taxi-fare-prediction/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,cdiscount-image-classification-challenge,ML-Master/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/cdiscount-image-classification-challenge/ML-Master/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/cdiscount-image-classification-challenge/ML-Master/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,cdiscount-image-classification-challenge,ML-Master/GPT-5,medals_across_three_runs,Table 9 per-competition medals/cdiscount-image-classification-challenge/ML-Master/GPT-5/medals_across_three_runs,Table 9 per-competition medals/cdiscount-image-classification-challenge/ML-Master/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,cdiscount-image-classification-challenge,R&D-Agent/GPT-5,medals_across_three_runs,Table 9 per-competition medals/cdiscount-image-classification-challenge/R&D-Agent/GPT-5/medals_across_three_runs,Table 9 per-competition medals/cdiscount-image-classification-challenge/R&D-Agent/GPT-5/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
Table 9 per-competition medals,cdiscount-image-classification-challenge,R&D-Agent/o3+GPT-4.1,medals_across_three_runs,Table 9 per-competition medals/cdiscount-image-classification-challenge/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,Table 9 per-competition medals/cdiscount-image-classification-challenge/R&D-Agent/o3+GPT-4.1/medals_across_three_runs,0,,not_reproduced_no_released_paper_run_artifact,False
